資料日期,證券代號,持股分級,人數,股數,佔集保庫存數比例%
20180622,2614,15,47,329699130,47.37
20180622,2614,16,0,0,0.00
20180622,2614,17,69591,695987361,100.00
20180622,2615,1,12645,2485771,0.11
20180622,2615,2,15054,34343829,1.54
20180622,2615,3,3730,28951668,1.30
20180622,2615,4,1427,17823022,0.80
20180622,2615,5,840,15505728,0.69
20180622,2615,6,787,19887144,0.89
20180622,2615,7,364,12959808,0.58
20180622,2615,8,288,13410988,0.60
20180622,2615,9,470,33864937,1.52
20180622,2615,10,232,32126774,1.44
20180622,2615,11,125,35162804,1.58
20180622,2615,12,32,15004954,0.67
20180622,2615,13,21,14255999,0.64
20180622,2615,14,13,11718336,0.52
20180622,2615,15,144,1930795704,87.03
20180622,2615,16,0,0,0.00
20180622,2615,17,36172,2218297466,100.00
20180622,2616,1,51610,550914,0.41
20180622,2616,2,5437,10663824,7.94
20180622,2616,3,789,6407859,4.77
20180622,2616,4,220,2816923,2.09
20180622,2616,5,159,2935812,2.18
20180622,2616,6,133,3446813,2.56
20180622,2616,7,57,2034625,1.51
20180622,2616,8,52,2405702,1.79
20180622,2616,9,103,7423201,5.53
20180622,2616,10,57,8272143,6.16
20180622,2616,11,30,7964359,5.93
20180622,2616,12,9,4740646,3.53
20180622,2616,13,2,1396000,1.04
20180622,2616,14,4,3312084,2.46
20180622,2616,15,13,69831607,52.03
20180622,2616,16,0,0,0.00
20180622,2616,17,58675,134202512,100.00
20180622,2617,1,3583,567179,0.13
20180622,2617,2,8024,18057702,4.32
20180622,2617,3,1657,13675826,3.27
20180622,2617,4,539,7016699,1.68
20180622,2617,5,450,8478326,2.03
20180622,2617,6,347,9025385,2.16
20180622,2617,7,193,7002335,1.67
20180622,2617,8,152,7147572,1.71
20180622,2617,9,285,20855740,4.99
20180622,2617,10,131,18038861,4.32
20180622,2617,11,53,14743348,3.53
20180622,2617,12,12,5638456,1.35
20180622,2617,13,13,8979350,2.15
20180622,2617,14,4,3762000,0.90
20180622,2617,15,18,274305708,65.73
20180622,2617,16,0,0,0.00
20180622,2617,17,15461,417294487,100.00
20180622,2618,1,41363,12101789,0.28
20180622,2618,2,44268,98732409,2.36
20180622,2618,3,12649,89260263,2.13
20180622,2618,4,6518,77858589,1.86
20180622,2618,5,2555,44569516,1.06
20180622,2618,6,3171,75842629,1.81
20180622,2618,7,1413,48564409,1.16
20180622,2618,8,895,40108083,0.96
20180622,2618,9,1602,109147632,2.61
20180622,2618,10,741,100160671,2.39
20180622,2618,11,363,101459782,2.43
20180622,2618,12,144,69833545,1.67
20180622,2618,13,68,47740553,1.14
20180622,2618,14,60,53367213,1.27
20180622,2618,15,214,3204701941,76.78
20180622,2618,16,0,0,0.00
20180622,2618,17,116024,4173449024,100.00
20180622,2622,1,4,876,0.46
20180622,2622,2,3,7631,4.02
20180622,2622,3,2,15265,8.05
20180622,2622,4,2,23901,12.61
20180622,2622,5,1,17304,9.13
20180622,2622,6,0,0,0.00
20180622,2622,7,0,0,0.00
20180622,2622,8,0,0,0.00
20180622,2622,9,2,124513,65.70
20180622,2622,10,0,0,0.00
20180622,2622,11,0,0,0.00
20180622,2622,12,0,0,0.00
20180622,2622,13,0,0,0.00
20180622,2622,14,0,0,0.00
20180622,2622,15,0,0,0.00
20180622,2622,16,0,0,0.00
20180622,2622,17,14,189490,100.00
20180622,2626,1,30,10850,0.35
20180622,2626,2,149,388356,12.73
20180622,2626,3,57,395025,12.95
20180622,2626,4,32,406158,13.31
20180622,2626,5,7,123978,4.06
20180622,2626,6,18,408766,13.40
20180622,2626,7,15,500806,16.42
20180622,2626,8,4,191211,6.26
20180622,2626,9,5,379819,12.45
20180622,2626,10,2,244819,8.02
20180622,2626,11,0,0,0.00
20180622,2626,12,0,0,0.00
20180622,2626,13,0,0,0.00
20180622,2626,14,0,0,0.00
20180622,2626,15,0,0,0.00
20180622,2626,16,0,0,0.00
20180622,2626,17,319,3049788,100.00
20180622,2630,1,182,29904,0.02
20180622,2630,2,1126,2268114,1.85
20180622,2630,3,169,1332320,1.09
20180622,2630,4,63,821981,0.67
20180622,2630,5,36,672028,0.54
20180622,2630,6,38,980032,0.80
20180622,2630,7,18,648514,0.53
20180622,2630,8,15,700000,0.57
20180622,2630,9,27,2094000,1.71
20180622,2630,10,15,2196000,1.79
20180622,2630,11,8,2587000,2.11
20180622,2630,12,5,2610522,2.13
20180622,2630,13,0,0,0.00
20180622,2630,14,1,833000,0.68
20180622,2630,15,5,104434585,85.45
20180622,2630,16,0,0,0.00
20180622,2630,17,1708,122208000,100.00
20180622,2633,1,17541,2489791,0.04
20180622,2633,2,34938,85025472,1.51
20180622,2633,3,9068,72613703,1.29
20180622,2633,4,2793,35297410,0.62
20180622,2633,5,2596,48968525,0.87
20180622,2633,6,1559,40019754,0.71
20180622,2633,7,1296,48386116,0.85
20180622,2633,8,569,26514315,0.47
20180622,2633,9,1128,81265562,1.44
20180622,2633,10,450,64064820,1.13
20180622,2633,11,208,59697264,1.06
20180622,2633,12,82,39902778,0.70
20180622,2633,13,45,31599517,0.56
20180622,2633,14,32,28653780,0.50
20180622,2633,15,132,4963794251,88.19
20180622,2633,16,0,0,0.00
20180622,2633,17,72437,5628293058,100.00
20180622,2634,1,5098,668823,0.07
20180622,2634,2,19953,39567064,4.20
20180622,2634,3,3805,26257240,2.78
20180622,2634,4,1678,19455609,2.06
20180622,2634,5,687,12197867,1.29
20180622,2634,6,908,21774594,2.31
20180622,2634,7,483,16619897,1.76
20180622,2634,8,372,16642686,1.76
20180622,2634,9,1162,85125549,9.03
20180622,2634,10,636,74439588,7.90
20180622,2634,11,65,17991475,1.91
20180622,2634,12,15,7354103,0.78
20180622,2634,13,6,4277045,0.45
20180622,2634,14,4,3678376,0.39
20180622,2634,15,31,595817185,63.25
20180622,2634,16,0,0,0.00
20180622,2634,17,34903,941867101,100.00
20180622,2636,1,14483,512199,0.43
20180622,2636,2,5021,10226618,8.62
20180622,2636,3,1042,7675588,6.47
20180622,2636,4,397,4736599,3.99
20180622,2636,5,189,3371722,2.84
20180622,2636,6,194,4728417,3.98
20180622,2636,7,90,3088796,2.60
20180622,2636,8,46,2100471,1.77
20180622,2636,9,130,9265191,7.81
20180622,2636,10,64,9188113,7.74
20180622,2636,11,21,5484801,4.62
20180622,2636,12,15,7637430,6.44
20180622,2636,13,7,5155103,4.34
20180622,2636,14,0,0,0.00
20180622,2636,15,22,45394354,38.28
20180622,2636,16,0,0,0.00
20180622,2636,17,21721,118565402,100.00
20180622,2637,1,2787,596053,0.09
20180622,2637,2,7449,15525247,2.51
20180622,2637,3,1986,13909379,2.25
20180622,2637,4,1017,12163405,1.97
20180622,2637,5,444,7782828,1.26
20180622,2637,6,575,13956009,2.26
20180622,2637,7,298,10157180,1.64
20180622,2637,8,187,8366328,1.35
20180622,2637,9,384,26322761,4.26
20180622,2637,10,214,29257478,4.74
20180622,2637,11,103,28271368,4.58
20180622,2637,12,32,15560746,2.52
20180622,2637,13,12,8237545,1.33
20180622,2637,14,9,7927281,1.28
20180622,2637,15,62,418673958,67.88
20180622,2637,16,0,0,0.00
20180622,2637,17,15559,616707566,100.00
20180622,2639,1,593,369296,0.61
20180622,2639,2,453,852335,1.42
20180622,2639,3,25,174750,0.29
20180622,2639,4,16,202800,0.33
20180622,2639,5,7,119946,0.19
20180622,2639,6,3,68100,0.11
20180622,2639,7,5,179550,0.29
20180622,2639,8,1,45000,0.07
20180622,2639,9,4,322500,0.53
20180622,2639,10,3,490360,0.81
20180622,2639,11,1,360000,0.60
20180622,2639,12,2,975000,1.62
20180622,2639,13,0,0,0.00
20180622,2639,14,0,0,0.00
20180622,2639,15,1,55840363,93.06
20180622,2639,16,0,0,0.00
20180622,2639,17,1114,60000000,100.00
20180622,2640,1,1299,189140,0.38
20180622,2640,2,1205,2362304,4.84
20180622,2640,3,152,1085353,2.22
20180622,2640,4,69,833669,1.70
20180622,2640,5,24,420460,0.86
20180622,2640,6,27,668388,1.37
20180622,2640,7,13,450076,0.92
20180622,2640,8,13,589109,1.20
20180622,2640,9,42,2799078,5.74
20180622,2640,10,29,3921791,8.04
20180622,2640,11,6,1566565,3.21
20180622,2640,12,7,3440783,7.05
20180622,2640,13,2,1299951,2.66
20180622,2640,14,3,2579393,5.29
20180622,2640,15,8,26551366,54.45
20180622,2640,16,0,0,0.00
20180622,2640,17,2899,48757426,100.00
20180622,2641,1,282,67749,0.03
20180622,2641,2,4212,10587369,5.55
20180622,2641,3,1278,11348231,5.95
20180622,2641,4,285,3748435,1.96
20180622,2641,5,370,7127909,3.74
20180622,2641,6,257,6920532,3.63
20180622,2641,7,105,3788994,1.98
20180622,2641,8,107,5075754,2.66
20180622,2641,9,175,13019039,6.83
20180622,2641,10,76,10725086,5.63
20180622,2641,11,38,10868064,5.70
20180622,2641,12,11,5776064,3.03
20180622,2641,13,7,5038687,2.64
20180622,2641,14,3,2706350,1.42
20180622,2641,15,16,93635080,49.16
20180622,2641,16,0,0,0.00
20180622,2641,17,7222,190433343,100.00
20180622,2642,1,2018,38443,0.04
20180622,2642,2,5653,11153560,11.68
20180622,2642,3,642,5262397,5.51
20180622,2642,4,157,2057100,2.15
20180622,2642,5,105,1947000,2.03
20180622,2642,6,81,2128000,2.22
20180622,2642,7,30,1069000,1.11
20180622,2642,8,26,1188000,1.24
20180622,2642,9,42,3129332,3.27
20180622,2642,10,5,670000,0.70
20180622,2642,11,1,217000,0.22
20180622,2642,12,1,515000,0.53
20180622,2642,13,0,0,0.00
20180622,2642,14,1,963000,1.00
20180622,2642,15,9,65129168,68.22
20180622,2642,16,0,0,0.00
20180622,2642,17,8771,95467000,100.00
20180622,2643,1,111,5724,0.02
20180622,2643,2,674,1273330,4.85
20180622,2643,3,100,792474,3.02
20180622,2643,4,35,449000,1.71
20180622,2643,5,31,577000,2.19
20180622,2643,6,21,561560,2.14
20180622,2643,7,17,600340,2.28
20180622,2643,8,5,218820,0.83
20180622,2643,9,16,1229438,4.68
20180622,2643,10,3,383000,1.46
20180622,2643,11,1,233000,0.88
20180622,2643,12,3,1412248,5.38
20180622,2643,13,0,0,0.00
20180622,2643,14,1,870321,3.31
20180622,2643,15,6,17623745,67.18
20180622,2643,16,0,0,0.00
20180622,2643,17,1024,26230000,100.00
20180622,2701,1,13001,2451907,0.55
20180622,2701,2,3837,8573604,1.95
20180622,2701,3,974,6587396,1.50
20180622,2701,4,356,4397339,1.00
20180622,2701,5,171,2967514,0.67
20180622,2701,6,163,4003267,0.91
20180622,2701,7,83,2862884,0.65
20180622,2701,8,53,2394008,0.54
20180622,2701,9,81,5783372,1.31
20180622,2701,10,47,6382344,1.45
20180622,2701,11,21,5695987,1.29
20180622,2701,12,8,3933337,0.89
20180622,2701,13,2,1337307,0.30
20180622,2701,14,2,1765765,0.40
20180622,2701,15,23,379642944,86.52
20180622,2701,16,0,0,0.00
20180622,2701,17,18822,438778975,100.00
20180622,2702,1,3535,656555,0.64
20180622,2702,2,1866,3947496,3.85
20180622,2702,3,368,2704928,2.64
20180622,2702,4,161,2019585,1.97
20180622,2702,5,85,1436742,1.40
20180622,2702,6,86,2094825,2.04
20180622,2702,7,40,1358820,1.32
20180622,2702,8,18,834315,0.81
20180622,2702,9,43,3087011,3.01
20180622,2702,10,18,2511054,2.45
20180622,2702,11,12,3247009,3.17
20180622,2702,12,4,1870470,1.82
20180622,2702,13,4,2670457,2.61
20180622,2702,14,0,0,0.00
20180622,2702,15,13,73862157,72.20
20180622,2702,16,0,0,0.00
20180622,2702,17,6253,102301424,100.00
20180622,2704,1,12850,1149100,0.31
20180622,2704,2,6657,13360752,3.64
20180622,2704,3,903,7112432,1.93
20180622,2704,4,220,2802921,0.76
20180622,2704,5,167,3092243,0.84
20180622,2704,6,122,3194993,0.87
20180622,2704,7,59,2108132,0.57
20180622,2704,8,43,2033812,0.55
20180622,2704,9,90,6470963,1.76
20180622,2704,10,54,7274243,1.98
20180622,2704,11,25,7329138,1.99
20180622,2704,12,11,5551682,1.51
20180622,2704,13,7,4638734,1.26
20180622,2704,14,3,2959610,0.80
20180622,2704,15,39,297844588,81.17
20180622,2704,16,0,0,0.00
20180622,2704,17,21250,366923343,100.00
20180622,2705,1,34663,1966450,0.57
20180622,2705,2,12296,22949572,6.76
20180622,2705,3,2248,14852259,4.37
20180622,2705,4,1113,12641753,3.72
20180622,2705,5,374,6451302,1.90
20180622,2705,6,533,12425619,3.66
20180622,2705,7,238,7977395,2.35
20180622,2705,8,137,6004455,1.77
20180622,2705,9,336,22509095,6.63
20180622,2705,10,146,19836508,5.84
20180622,2705,11,74,19682136,5.80
20180622,2705,12,24,11683487,3.44
20180622,2705,13,9,6142711,1.81
20180622,2705,14,8,7050457,2.07
20180622,2705,15,31,166984309,49.23
20180622,2705,16,0,0,0.00
20180622,2705,17,52230,339157508,100.00
20180622,2706,1,5289,1134379,0.23
20180622,2706,2,2795,6061208,1.24
20180622,2706,3,669,4850041,0.99
20180622,2706,4,261,3224614,0.66
20180622,2706,5,161,2760780,0.56
20180622,2706,6,171,4181749,0.85
20180622,2706,7,85,2921460,0.60
20180622,2706,8,52,2313639,0.47
20180622,2706,9,124,8327146,1.71
20180622,2706,10,85,11881735,2.44
20180622,2706,11,33,8745022,1.79
20180622,2706,12,11,5303566,1.09
20180622,2706,13,3,2065975,0.42
20180622,2706,14,5,4512384,0.92
20180622,2706,15,31,418237997,85.96
20180622,2706,16,0,0,0.00
20180622,2706,17,9775,486521695,100.00
20180622,2707,1,4129,850614,0.67
20180622,2707,2,4914,9106545,7.18
20180622,2707,3,534,3867326,3.05
20180622,2707,4,165,2003968,1.58
20180622,2707,5,99,1755941,1.38
20180622,2707,6,64,1600045,1.26
20180622,2707,7,22,792786,0.62
20180622,2707,8,15,687307,0.54
20180622,2707,9,29,1998980,1.57
20180622,2707,10,19,2512012,1.98
20180622,2707,11,10,2931562,2.31
20180622,2707,12,5,2538810,2.00
20180622,2707,13,4,2962266,2.33
20180622,2707,14,4,3527822,2.78
20180622,2707,15,11,89609785,70.70
20180622,2707,16,0,0,0.00
20180622,2707,17,10024,126745769,100.00
20180622,2712,1,236,11524,0.01
20180622,2712,2,318,596914,0.56
20180622,2712,3,32,279763,0.26
20180622,2712,4,13,171108,0.16
20180622,2712,5,10,192000,0.18
20180622,2712,6,4,103000,0.09
20180622,2712,7,2,65512,0.06
20180622,2712,8,1,41166,0.03
20180622,2712,9,7,453924,0.43
20180622,2712,10,6,761882,0.72
20180622,2712,11,8,1991324,1.89
20180622,2712,12,5,2411062,2.29
20180622,2712,13,1,772907,0.73
20180622,2712,14,2,1851428,1.76
20180622,2712,15,9,95296486,90.75
20180622,2712,16,0,0,0.00
20180622,2712,17,654,105000000,100.00
20180622,2714,1,4046,664060,54.52
20180622,2714,2,178,316774,26.00
20180622,2714,3,13,90480,7.42
20180622,2714,4,0,0,0.00
20180622,2714,5,0,0,0.00
20180622,2714,6,4,110580,9.07
20180622,2714,7,1,36000,2.95
20180622,2714,8,0,0,0.00
20180622,2714,9,0,0,0.00
20180622,2714,10,0,0,0.00
20180622,2714,11,0,0,0.00
20180622,2714,12,0,0,0.00
20180622,2714,13,0,0,0.00
20180622,2714,14,0,0,0.00
20180622,2714,15,0,0,0.00
20180622,2714,16,0,0,0.00
20180622,2714,17,4242,1217894,100.00
20180622,2717,1,5,86,0.07
20180622,2717,2,3,3000,2.69
20180622,2717,3,0,0,0.00
20180622,2717,4,0,0,0.00
20180622,2717,5,0,0,0.00
20180622,2717,6,0,0,0.00
20180622,2717,7,0,0,0.00
20180622,2717,8,0,0,0.00
20180622,2717,9,0,0,0.00
20180622,2717,10,1,108400,97.23
20180622,2717,11,0,0,0.00
20180622,2717,12,0,0,0.00
20180622,2717,13,0,0,0.00
20180622,2717,14,0,0,0.00
20180622,2717,15,0,0,0.00
20180622,2717,16,0,0,0.00
20180622,2717,17,9,111486,100.00
20180622,2718,1,915,2403,0.01
20180622,2718,2,113,195877,0.86
20180622,2718,3,15,111210,0.49
20180622,2718,4,6,87000,0.38
20180622,2718,5,4,69000,0.30
20180622,2718,6,4,95915,0.42
20180622,2718,7,8,281000,1.24
20180622,2718,8,6,276890,1.22
20180622,2718,9,13,1070820,4.74
20180622,2718,10,7,994417,4.40
20180622,2718,11,7,2011868,8.91
20180622,2718,12,3,1405000,6.22
20180622,2718,13,0,0,0.00
20180622,2718,14,0,0,0.00
20180622,2718,15,5,15974600,70.75
20180622,2718,16,0,0,0.00
20180622,2718,17,1106,22576000,100.00
20180622,2719,1,1881,62215,0.17
20180622,2719,2,1166,2434712,6.70
20180622,2719,3,191,1492202,4.11
20180622,2719,4,68,854627,2.35
20180622,2719,5,28,515384,1.42
20180622,2719,6,37,945818,2.60
20180622,2719,7,11,380685,1.04
20180622,2719,8,7,323731,0.89
20180622,2719,9,19,1436124,3.95
20180622,2719,10,9,1289500,3.55
20180622,2719,11,3,811000,2.23
20180622,2719,12,1,441000,1.21
20180622,2719,13,0,0,0.00
20180622,2719,14,1,896316,2.46
20180622,2719,15,4,24408686,67.25
20180622,2719,16,0,0,0.00
20180622,2719,17,3426,36292000,100.00
20180622,2720,1,1581,47228,0.05
20180622,2720,2,450,1198152,1.49
20180622,2720,3,209,1702659,2.12
20180622,2720,4,114,1410628,1.76
20180622,2720,5,73,1380857,1.72
20180622,2720,6,83,2134342,2.66
20180622,2720,7,48,1679955,2.09
20180622,2720,8,42,1974017,2.46
20180622,2720,9,83,6090519,7.61
20180622,2720,10,53,7428904,9.28
20180622,2720,11,25,7201866,9.00
20180622,2720,12,8,4026202,5.03
20180622,2720,13,2,1297000,1.62
20180622,2720,14,4,3702382,4.62
20180622,2720,15,12,38725289,48.40
20180622,2720,16,0,0,0.00
20180622,2720,17,2787,80000000,100.00
20180622,2721,1,695,29164,0.02
20180622,2721,2,403,938931,0.89
20180622,2721,3,122,887700,0.84
20180622,2721,4,58,709058,0.67
20180622,2721,5,48,815270,0.77
20180622,2721,6,37,890337,0.85
20180622,2721,7,31,1072422,1.02
20180622,2721,8,15,680005,0.65
20180622,2721,9,44,3173726,3.03
20180622,2721,10,28,4033825,3.85
20180622,2721,11,10,2912918,2.78
20180622,2721,12,6,2916268,2.78
20180622,2721,13,1,623000,0.59
20180622,2721,14,0,0,0.00
20180622,2721,15,7,84867376,81.17
20180622,2721,16,0,0,0.00
20180622,2721,17,1505,104550000,100.00
20180622,2722,1,1314,226243,0.21
20180622,2722,2,743,1418678,1.32
20180622,2722,3,89,623209,0.58
20180622,2722,4,36,456442,0.42
20180622,2722,5,11,190063,0.17
20180622,2722,6,21,489794,0.45
20180622,2722,7,4,132924,0.12
20180622,2722,8,8,346689,0.32
20180622,2722,9,23,1592428,1.48
20180622,2722,10,15,2014214,1.87
20180622,2722,11,11,3321301,3.09
20180622,2722,12,0,0,0.00
20180622,2722,13,6,4217499,3.93
20180622,2722,14,1,972950,0.90
20180622,2722,15,12,91231182,85.07
20180622,2722,16,0,0,0.00
20180622,2722,17,2294,107233616,100.00
20180622,2723,1,679,72827,0.04
20180622,2723,2,806,1466927,0.89
20180622,2723,3,107,772836,0.47
20180622,2723,4,43,524339,0.32
20180622,2723,5,23,401787,0.24
20180622,2723,6,32,825828,0.50
20180622,2723,7,22,776498,0.47
20180622,2723,8,17,760745,0.46
20180622,2723,9,48,3449678,2.11
20180622,2723,10,45,6250312,3.83
20180622,2723,11,23,6694811,4.10
20180622,2723,12,13,6805783,4.17
20180622,2723,13,8,5617981,3.44
20180622,2723,14,14,12974123,7.95
20180622,2723,15,23,115599125,70.92
20180622,2723,16,0,0,0.00
20180622,2723,17,1903,162993600,100.00
20180622,2724,1,419,71430,0.10
20180622,2724,2,422,874022,1.28
20180622,2724,3,125,936446,1.37
20180622,2724,4,50,628534,0.92
20180622,2724,5,26,465369,0.68
20180622,2724,6,36,913614,1.34
20180622,2724,7,18,633068,0.92
20180622,2724,8,12,554366,0.81
20180622,2724,9,28,2122723,3.11
20180622,2724,10,11,1515290,2.22
20180622,2724,11,12,3155458,4.62
20180622,2724,12,6,2647977,3.88
20180622,2724,13,4,2566394,3.76
20180622,2724,14,0,0,0.00
20180622,2724,15,7,51087599,74.93
20180622,2724,16,0,0,0.00
20180622,2724,17,1176,68172290,100.00
20180622,2726,1,2044,21157,0.06
20180622,2726,2,713,1391096,4.13
20180622,2726,3,79,603300,1.79
20180622,2726,4,43,548730,1.63
20180622,2726,5,14,257000,0.76
20180622,2726,6,26,632200,1.87
20180622,2726,7,17,576093,1.71
20180622,2726,8,8,367800,1.09
20180622,2726,9,13,910854,2.70
20180622,2726,10,2,317200,0.94
20180622,2726,11,14,3975069,11.81
20180622,2726,12,7,3349140,9.95
20180622,2726,13,3,2156000,6.40
20180622,2726,14,3,2613000,7.76
20180622,2726,15,7,15928077,47.33
20180622,2726,16,0,0,0.00
20180622,2726,17,2993,33646716,100.00
20180622,2727,1,3888,365531,0.47
20180622,2727,2,6783,11922213,15.48
20180622,2727,3,628,4795429,6.22
20180622,2727,4,177,2246690,2.91
20180622,2727,5,110,1964881,2.55
20180622,2727,6,96,2359661,3.06
20180622,2727,7,56,1993331,2.58
20180622,2727,8,30,1391678,1.80
20180622,2727,9,70,5080968,6.59
20180622,2727,10,27,3786787,4.91
20180622,2727,11,19,4593936,5.96
20180622,2727,12,11,5457024,7.08
20180622,2727,13,6,3978039,5.16
20180622,2727,14,2,1711301,2.22
20180622,2727,15,14,25340414,32.91
20180622,2727,16,0,0,0.00
20180622,2727,17,11917,76987883,100.00
20180622,2729,1,367,32307,0.13
20180622,2729,2,1127,1896125,8.14
20180622,2729,3,96,746000,3.20
20180622,2729,4,31,388000,1.66
20180622,2729,5,16,292000,1.25
20180622,2729,6,16,412000,1.77
20180622,2729,7,7,261000,1.12
20180622,2729,8,3,132000,0.56
20180622,2729,9,8,573000,2.46
20180622,2729,10,10,1540000,6.61
20180622,2729,11,3,871000,3.74
20180622,2729,12,3,1404068,6.03
20180622,2729,13,1,633000,2.72
20180622,2729,14,1,815000,3.50
20180622,2729,15,4,13270500,57.03
20180622,2729,16,0,0,0.00
20180622,2729,17,1693,23266000,100.00
20180622,2730,1,2109,5713,0.01
20180622,2730,2,45,136200,0.36
20180622,2730,3,19,168000,0.44
20180622,2730,4,7,94000,0.24
20180622,2730,5,6,119000,0.31
20180622,2730,6,7,187000,0.49
20180622,2730,7,1,36000,0.09
20180622,2730,8,2,95000,0.25
20180622,2730,9,13,932087,2.47
20180622,2730,10,7,1177000,3.12
20180622,2730,11,1,300000,0.79
20180622,2730,12,1,523000,1.39
20180622,2730,13,1,665000,1.76
20180622,2730,14,2,1875000,4.98
20180622,2730,15,3,31312000,83.22
20180622,2730,16,0,0,0.00
20180622,2730,17,2224,37625000,100.00
20180622,2731,1,372,43321,0.06
20180622,2731,2,2194,3859029,5.51
20180622,2731,3,189,1460660,2.08
20180622,2731,4,65,848531,1.21
20180622,2731,5,46,833250,1.19
20180622,2731,6,37,944118,1.34
20180622,2731,7,21,722350,1.03
20180622,2731,8,18,817900,1.16
20180622,2731,9,30,2146647,3.06
20180622,2731,10,23,3280011,4.68
20180622,2731,11,15,4351406,6.21
20180622,2731,12,5,2514312,3.59
20180622,2731,13,2,1426630,2.03
20180622,2731,14,1,931000,1.33
20180622,2731,15,18,45820835,65.45
20180622,2731,16,0,0,0.00
20180622,2731,17,3036,70000000,100.00
20180622,2732,1,630,106608,0.29
20180622,2732,2,2222,4148265,11.41
20180622,2732,3,209,1642426,4.52
20180622,2732,4,75,946667,2.60
20180622,2732,5,40,717148,1.97
20180622,2732,6,32,782955,2.15
20180622,2732,7,20,701390,1.93
20180622,2732,8,16,705500,1.94
20180622,2732,9,19,1398251,3.84
20180622,2732,10,12,1596682,4.39
20180622,2732,11,7,1727963,4.75
20180622,2732,12,8,3945967,10.86
20180622,2732,13,2,1305000,3.59
